index1,index2,distance
REDHILL RD,10431,0.2661196456114638
REDHILL RD,10439,0.24000824941169405
REDHILL LANE,10181,0.20371165143649497
REDHILL LANE,10189,0.28359484167585913
REDHILL LANE,10199,0.10660321954328578
REDHILL LANE,10191,0.09831627329485697
REDHILL LANE,10451,0.23979740222547488
REDHILL LANE,10481,0.15951683587369217
REDHILL LANE,10489,0.1837276764838165
KIM TIAN PL,10121,0.22410435856337904
KIM TIAN PL,10129,0.20905234108290863
KIM TIAN PL,10151,0.29589531832428395
KIM TIAN PL,10161,0.2761806353590107
KIM TIAN PL,10169,0.28343383030309344
KIM TIAN PL,10379,0.24590293409962397
KIM TIAN PL,10371,0.28851634139758703
JLN MEMBINA BARAT,10121,0.2949126945687481
JLN MEMBINA BARAT,10129,0.27474886493114836
JLN MEMBINA BARAT,10161,0.2661240507026322
JLN MEMBINA BARAT,10169,0.2961840178363473
JLN MEMBINA BARAT,10379,0.17180515384077732
JLN MEMBINA BARAT,10371,0.21450397676277805
JLN MEMBINA,10071,0.15555669453233711
JLN MEMBINA,10361,0.26551027898036705
JLN MEMBINA,10369,0.23389959874296665
JLN MEMBINA,10501,0.06888266047642592
JLN MEMBINA,10079,0.214117851691721
JLN MEMBINA,10379,0.2498027889879421
JLN MEMBINA,10371,0.2580291657215633
BT MERAH CTRL,10009,0.26328603584314403
BT MERAH CTRL,10091,0.19975042625072773
BT MERAH CTRL,10101,0.27181328260400356
BT MERAH CTRL,10651,0.11542005094567763
BT MERAH CTRL,10659,0.1592769542777056
BT MERAH CTRL,10099,0.17805131438255434
BT MERAH CTRL,10109,0.29304532724701776
GANGSA RD,44191,0.06839598773461537
GANGSA RD,44199,0.09096419881579675
GANGSA RD,44201,0.21193488659507453
GANGSA RD,44209,0.23135136208623824
GANGSA RD,44239,0.2754555518274383
GANGSA RD,44249,0.17906930776790173
GANGSA RD,44231,0.20723498589414474
GANGSA RD,44341,0.2882764051923042
GANGSA RD,44241,0.28174918456983267
PENDING RD,44211,0.08346547713970424
PENDING RD,44219,0.08789621213762178
PENDING RD,44221,0.11745402110779515
PENDING RD,44239,0.23898824413757036
PENDING RD,44229,0.17138726993580608
CASHEW RD,43139,0.15734658864798365
CASHEW RD,44379,0.18271491620594674
CASHEW RD,43131,0.172488822261852
CASHEW RD,44219,0.29286065840290604
CASHEW RD,44221,0.24670880572371623
CASHEW RD,44229,0.27183144587568975
CASHEW RD,44371,0.13905526209373678
PETIR RD,44191,0.26736466307411777
PETIR RD,44199,0.2877259565019838
PETIR RD,44201,0.10476876529458479
PETIR RD,44209,0.11191395805883954
PETIR RD,44211,0.1747365167711417
PETIR RD,44219,0.20010405645489227
LOMPANG RD,44191,0.135200575186918
LOMPANG RD,44199,0.1004505213925948
LOMPANG RD,44201,0.262523223110351
LOMPANG RD,44209,0.2580073155471663
LOMPANG RD,44249,0.1537628673410414
LOMPANG RD,44631,0.22486386926208696
LOMPANG RD,44639,0.23405538022081585
LOMPANG RD,44731,0.17935050450509082
LOMPANG RD,44739,0.1540699266420891
LOMPANG RD,44241,0.2143892426969912
JELEBU RD,44029,0.12063912621863128
JELEBU RD,44031,0.20371061172499932
JELEBU RD,44259,0.0877531369266323
JELEBU RD,44631,0.15975067874448295
JELEBU RD,44639,0.17073135780536905
JELEBU RD,44731,0.22457656038618065
JELEBU RD,44739,0.2572460694553202
JELEBU RD,44859,0.2419859817889587
JELEBU RD,44909,0.04169004908506385
JELEBU RD,45009,0.1952380981336364
JELEBU RD,44049,0.23429728721584897
JELEBU RD,44251,0.0709157303031392
JELEBU RD,44641,0.2371723946442345
JELEBU RD,44649,0.27100832346337395
BANGKIT RD,44261,0.13367325978273506
BANGKIT RD,44269,0.16658926104946944
BANGKIT RD,44301,0.11144595563056993
BANGKIT RD,44311,0.24657662225971752
BT PANJANG RING RD,44239,0.2254845521391147
BT PANJANG RING RD,44321,0.11935956552478848
BT PANJANG RING RD,44329,0.15068962346677456
BT PANJANG RING RD,44331,0.05756959114468234
BT PANJANG RING RD,44231,0.22882972285339168
BT PANJANG RING RD,44339,0.10546991646783804
BT PANJANG RING RD,44341,0.2707711124827705
BT PANJANG RING RD,44349,0.26697343094052434
FAJAR RD,44339,0.25220327167991713
FAJAR RD,44341,0.25217506207754053
FAJAR RD,44349,0.2277318780602582
FAJAR RD,44601,0.2475289575638312
FAJAR RD,44609,0.28129930693001787
FAJAR RD,44771,0.1776206492750468
FAJAR RD,44779,0.1377478471252059
SAUJANA RD,44341,0.21405281065492116
SAUJANA RD,44349,0.20659159020294568
SAUJANA RD,44601,0.08584463640522838
SAUJANA RD,44609,0.09925152303383944
SAUJANA RD,44779,0.2563874047967188
SAUJANA RD,44671,0.2729196305633591
SAUJANA RD,44679,0.2681280197581564
SEGAR RD,44691,0.2023115722207845
SEGAR RD,44699,0.18983803575767813
JELAPANG RD,44779,0.29584528332786614
JELAPANG RD,44611,0.15100002188020423
JELAPANG RD,44619,0.13656353064697763
JELAPANG RD,44709,0.23496529131744961
SENJA LINK,44651,0.16209472771897346
SENJA LINK,44829,0.06567932500828716
SENJA LINK,44659,0.19717673222373114
SENJA LINK,44661,0.279666046289113
SENJA LINK,44669,0.2921959926864201
SENJA LINK,44721,0.14442735715572452
SENJA LINK,44821,0.036712209304271444
SENJA RD,44651,0.2895355629806827
SENJA RD,44829,0.16416822681709115
SENJA RD,44721,0.10911397169312569
SENJA RD,44821,0.1633290134373643
QUEEN'S RD,11111,0.1668272172707516
QUEEN'S RD,41101,0.09429015762007704
EMPRESS RD,11101,0.06878133689355306
EMPRESS RD,11111,0.20743988151074083
BENDEMEER RD,42011,0.22944938701978024
BENDEMEER RD,42019,0.27592591032336017
TOH YI DR,42071,0.2857536052414986
CHANGI VILLAGE RD,99189,0.26436574393696183
CHANGI VILLAGE RD,99009,0.04216317677793222
CHANGI VILLAGE RD,99129,0.12799125664829653
CHANGI VILLAGE RD,99131,0.1287754175725559
CHANGI VILLAGE RD,99139,0.20940249457307136
CHANGI VILLAGE RD,99181,0.25355657905080015
TECK WHYE AVE,44281,0.12603986390959707
TECK WHYE AVE,44289,0.06838646853471653
TECK WHYE AVE,44291,0.20012897235000554
TECK WHYE AVE,44299,0.2115849012352343
TECK WHYE AVE,44439,0.22421414558709937
TECK WHYE LANE,44131,0.21123072582040947
TECK WHYE LANE,44141,0.2212854122152844
TECK WHYE LANE,44271,0.045541449996817834
TECK WHYE LANE,44279,0.061469997484483695
TECK WHYE LANE,44281,0.29539019295654795
TECK WHYE LANE,44411,0.29262626653646034
TECK WHYE LANE,44421,0.11553183632482142
TECK WHYE LANE,44439,0.19827136213033597
CHOA CHU KANG AVE 1,44111,0.1574127932400655
CHOA CHU KANG AVE 1,44291,0.036854647535149984
CHOA CHU KANG AVE 1,44299,0.0470993660969669
CHOA CHU KANG AVE 1,44119,0.22338007089632048
JLN TECK WHYE,44131,0.25155730431281953
JLN TECK WHYE,44141,0.061732627554104115
JLN TECK WHYE,44271,0.11922864684301339
JLN TECK WHYE,44279,0.12197874847890018
JLN TECK WHYE,44421,0.23407704850396832
CHOA CHU KANG CRES,44281,0.11739201329866399
CHOA CHU KANG CRES,44289,0.13763104731042752
CHOA CHU KANG CRES,44439,0.23024730983113775
TECK WHYE CRES,44281,0.2792576006262386
TECK WHYE CRES,44289,0.22345521191207854
TECK WHYE CRES,44291,0.2644921314695784
TECK WHYE CRES,44299,0.2520523737078418
CHOA CHU KANG CTRL,44111,0.15722930117852285
CHOA CHU KANG CTRL,44449,0.21082894907403543
CHOA CHU KANG CTRL,44119,0.10525193269099832
CHOA CHU KANG CTRL,44391,0.25065318908882983
CHOA CHU KANG CTRL,44399,0.2702489777061056
CHOA CHU KANG CTRL,44441,0.1802178658027934
CHOA CHU KANG CTRL,44471,0.0428559800423824
CHOA CHU KANG CTRL,44479,0.020092541650217757
CHOA CHU KANG LOOP,44469,0.2703349892945456
CHOA CHU KANG LOOP,44451,0.2867144752910626
CHOA CHU KANG LOOP,44461,0.23909650627342022
CHOA CHU KANG LOOP,44481,0.1536481632619054
CHOA CHU KANG LOOP,44489,0.15776603078075788
CHOA CHU KANG LOOP,44531,0.12847740936564928
CHOA CHU KANG LOOP,44539,0.1567537264979169
CHOA CHU KANG AVE 4,44491,0.2184490588926551
CHOA CHU KANG AVE 4,45231,0.08690854622908559
CHOA CHU KANG AVE 4,44531,0.25067715775292315
CHOA CHU KANG AVE 4,44539,0.28445803561204924
CHOA CHU KANG AVE 4,45239,0.03178464057883243
CHOA CHU KANG DR,44111,0.14684853462431655
CHOA CHU KANG DR,44291,0.16219808462044627
CHOA CHU KANG DR,44299,0.14174101323272276
CHOA CHU KANG DR,44119,0.2120454765094613
CHOA CHU KANG DR,44391,0.21445234917156283
CHOA CHU KANG DR,44399,0.20210366910561692
CHOA CHU KANG DR,44479,0.28044018045755054
CHOA CHU KANG AVE 3,44501,0.13078596553582492
CHOA CHU KANG AVE 3,44509,0.15705427930184654
CHOA CHU KANG AVE 3,44519,0.1007346850399959
CHOA CHU KANG AVE 3,44529,0.24353661699777637
CHOA CHU KANG AVE 3,44621,0.29684606852942824
CHOA CHU KANG AVE 3,44689,0.2504248684710772
CHOA CHU KANG AVE 3,44511,0.12080580224864162
CHOA CHU KANG AVE 3,44561,0.28761881262124706
CHOA CHU KANG AVE 3,44569,0.2774305717493499
CHOA CHU KANG AVE 3,45451,0.23665736726832928
CHOA CHU KANG AVE 5,30081,0.278249293547854
CHOA CHU KANG AVE 5,44071,0.05918743202062853
CHOA CHU KANG AVE 5,44079,0.041344143854765245
CHOA CHU KANG AVE 5,44551,0.20018879958110558
CHOA CHU KANG AVE 5,44559,0.13680889306570887
CHOA CHU KANG AVE 5,44621,0.2971778218973552
CHOA CHU KANG AVE 5,44629,0.21640787424862376
CHOA CHU KANG AVE 5,44689,0.2606932418637446
CHOA CHU KANG AVE 2,44519,0.29000272890111095
CHOA CHU KANG AVE 2,44529,0.15694655857050527
CHOA CHU KANG AVE 2,44459,0.2728919124219628
CHOA CHU KANG AVE 2,44511,0.1953628195270981
CHOA CHU KANG AVE 2,44521,0.17921672730254068
CHOA CHU KANG AVE 2,44561,0.18857458901992202
CHOA CHU KANG AVE 2,44569,0.17606865989746892
CHOA CHU KANG AVE 2,44571,0.13826271523088288
CHOA CHU KANG AVE 2,44579,0.15239455795682072
CHOA CHU KANG AVE 2,44451,0.2722482476000452
CHOA CHU KANG AVE 7,44099,0.2611005610089753
CHOA CHU KANG AVE 7,44101,0.11499981207506231
CHOA CHU KANG AVE 7,44109,0.13666341174440333
CHOA CHU KANG AVE 7,44871,0.22102368248120094
CHOA CHU KANG AVE 7,44879,0.20223372398929995
CHOA CHU KANG AVE 7,44881,0.16714437890372796
CHOA CHU KANG AVE 7,44889,0.16945555169383802
KEAT HONG CL,44591,0.2835892293379846
KEAT HONG CL,30111,0.0605060540575153
KEAT HONG CL,30121,0.21800769829661804
KEAT HONG CL,44181,0.17059803371756924
KEAT HONG CL,44189,0.15353926964157485
KEAT HONG CL,44599,0.28673617716317656
KEAT HONG LINK,44121,0.2870802949739874
KEAT HONG LINK,44101,0.2633560884546627
KEAT HONG LINK,44109,0.1910000206011903
KEAT HONG LINK,44129,0.2676343789545035
KEAT HONG LINK,44879,0.28908478090900086
KEAT HONG LINK,44881,0.06811479528404044
KEAT HONG LINK,44889,0.0789974602731265
KEAT HONG LINK,44891,0.22370787071233814
KEAT HONG LINK,44899,0.20401343416284043
CHOA CHU KANG ST 51,45259,0.14801127113068951
CHOA CHU KANG ST 51,45311,0.10031345337268718
CHOA CHU KANG ST 51,45319,0.0812921997220757
CHOA CHU KANG ST 51,45461,0.17999282096530245
CHOA CHU KANG ST 52,45271,0.07497330831425096
CHOA CHU KANG ST 52,45279,0.06916617097259763
CHOA CHU KANG ST 52,45479,0.23068656698522966
CHOA CHU KANG ST 52,45321,0.2447923161780406
CHOA CHU KANG ST 52,45329,0.27628738279786363
CHOA CHU KANG ST 52,45341,0.1315410335383073
CHOA CHU KANG ST 52,45349,0.12448710203258555
CHOA CHU KANG NTH 6,45261,0.16990784294569364
CHOA CHU KANG NTH 6,45269,0.16311366725896648
CHOA CHU KANG NTH 6,45271,0.16665084498594931
CHOA CHU KANG NTH 6,45279,0.1830124869974578
CHOA CHU KANG NTH 6,45341,0.24950118556549125
CHOA CHU KANG NTH 6,45349,0.25739263681662533
CHOA CHU KANG NTH 5,45299,0.26812496246181977
CHOA CHU KANG NTH 5,45301,0.1597331557277004
CHOA CHU KANG NTH 5,45309,0.14271839313294915
CHOA CHU KANG NTH 5,45469,0.2699976775567039
CHOA CHU KANG NTH 5,45479,0.11514599179989822
CHOA CHU KANG ST 53,45291,0.16336067773909527
CHOA CHU KANG ST 53,45299,0.11993520282713568
CHOA CHU KANG ST 53,45301,0.05133509126938675
CHOA CHU KANG ST 53,45309,0.06151341885750819
CHOA CHU KANG ST 53,45469,0.20443090772062328
CHOA CHU KANG ST 53,45479,0.295044329917456
CHOA CHU KANG ST 54,45359,0.24046874793843684
CHOA CHU KANG ST 54,45361,0.18685666432656167
CHOA CHU KANG ST 54,45369,0.16616916533316783
CHOA CHU KANG ST 54,45371,0.2637206603373187
CHOA CHU KANG ST 54,45379,0.2270009549115395
CHOA CHU KANG ST 54,45489,0.23258943868945064
CHOA CHU KANG ST 54,45351,0.2579611670136954
CHOA CHU KANG ST 62,45331,0.23236790599908325
CHOA CHU KANG ST 62,45339,0.12615318836345635
CHOA CHU KANG ST 62,45341,0.148919114084428
CHOA CHU KANG ST 62,45349,0.1583445688024337
CHOA CHU KANG NTH 7,45331,0.1670162671470675
CHOA CHU KANG NTH 7,45339,0.18882527344476543
CHOA CHU KANG NTH 7,45381,0.05732723194799297
CHOA CHU KANG NTH 7,45389,0.0495767408535772
CHOA CHU KANG NTH 7,45391,0.2971401432517355
CHOA CHU KANG NTH 7,45401,0.29838331937496804
CHOA CHU KANG NTH 7,45409,0.2207192038138571
CHOA CHU KANG ST 64,45359,0.21502719545648782
CHOA CHU KANG ST 64,45321,0.2970559466213466
CHOA CHU KANG ST 64,45329,0.26256814043136045
CHOA CHU KANG ST 64,45351,0.19637526288164547
CHOA CHU KANG ST 64,45391,0.24567946168649704
CHOA CHU KANG ST 64,45399,0.2086214638215285
C'WEALTH AVE WEST,17091,0.2829445673319528
C'WEALTH AVE WEST,17151,0.23594602331423584
C'WEALTH AVE WEST,17159,0.21723099894704395
CLEMENTI AVE 1,16891,0.2534996083043572
CLEMENTI AVE 1,16991,0.25561081192298113
CLEMENTI AVE 1,17131,0.1928438887818723
CLEMENTI AVE 1,17139,0.24809852753455724
CLEMENTI WEST ST 1,17039,0.2868191920696964
CLEMENTI WEST ST 1,17049,0.12671042727736473
CLEMENTI WEST ST 1,17031,0.2598976204492564
CLEMENTI WEST ST 1,17041,0.10969593431601521
CLEMENTI WEST ST 1,17279,0.2890717253180294
CLEMENTI WEST ST 1,17289,0.212957762080374
CLEMENTI AVE 2,17111,0.24993689504864722
CLEMENTI AVE 2,17221,0.17348007276022018
CLEMENTI AVE 2,17229,0.13614397794700484
CLEMENTI AVE 2,17241,0.16671683339983312
CLEMENTI AVE 2,17249,0.16671904377656913
CLEMENTI AVE 4,17181,0.24928824509295894
CLEMENTI AVE 4,17189,0.20069770171093373
CLEMENTI AVE 4,17201,0.27921822776528615
CLEMENTI AVE 4,17211,0.14451836433827364
CLEMENTI AVE 4,17219,0.17024900540816582
CLEMENTI AVE 4,17371,0.22286594108532712
CLEMENTI AVE 4,17379,0.18840795476835556
CLEMENTI AVE 5,17101,0.2217845826957143
CLEMENTI AVE 5,17111,0.21816397345633498
CLEMENTI AVE 5,17221,0.2935137387374889
CLEMENTI AVE 5,17229,0.25640061966250427
CLEMENTI AVE 5,17241,0.16659878738812464
CLEMENTI AVE 5,17249,0.14495447802400901
CLEMENTI AVE 6,20101,0.1626712780624261
CLEMENTI AVE 6,17371,0.06071582649557126
CLEMENTI AVE 6,17379,0.0942386869304727
CLEMENTI AVE 6,20109,0.12895714098208702
CLEMENTI AVE 3,17009,0.27144065403859463
CLEMENTI AVE 3,20011,0.11884258173315049
CLEMENTI AVE 3,20019,0.06018207728955019
WEST COAST DR,17079,0.1970532401095237
WEST COAST DR,17141,0.27989600560551314
WEST COAST DR,17149,0.2821802263563163
WEST COAST DR,20011,0.21779118471166453
WEST COAST DR,20019,0.27590311700296455
WEST COAST DR,20299,0.2692243438963728
WEST COAST DR,17071,0.2555140542799372
CLEMENTI WEST ST 2,17049,0.29405068837674325
CLEMENTI WEST ST 2,17069,0.17153795688368847
CLEMENTI WEST ST 2,17061,0.1819997556598653
CLEMENTI WEST ST 2,17269,0.12859920417872384
CLEMENTI WEST ST 2,17329,0.2474327170828588
CLEMENTI WEST ST 2,17321,0.28205645963664827
WEST COAST RD,17069,0.27609284706071013
WEST COAST RD,17079,0.1449140102734749
WEST COAST RD,17061,0.24049535815505957
WEST COAST RD,17071,0.0968429213817742
WEST COAST RD,17339,0.1502561568007393
WEST COAST RD,17331,0.1810680260170473
CLEMENTI ST 13,12061,0.12693026795216322
CLEMENTI ST 13,12071,0.2081600706530309
CLEMENTI ST 14,12061,0.24184909359213758
CLEMENTI ST 14,17399,0.2298450626832875
CLEMENTI ST 14,17201,0.2955945102837308
CLEMENTI ST 12,12061,0.12207631054420874
CLEMENTI ST 12,12071,0.2847213920137964
CLEMENTI ST 11,12061,0.05851302199352816
ROCHOR RD,1059,0.19087413964347136
ROCHOR RD,1113,0.15836763352218805
ROCHOR RD,1119,0.2753292857742466
BAIN ST,1019,0.10009854635963032
BAIN ST,1029,0.05864052944302753
BAIN ST,1039,0.2359835507324538
BAIN ST,1621,0.29552822345000707
BAIN ST,1631,0.21210318974779896
BAIN ST,1639,0.1971443901541733
BAIN ST,1611,0.23301738163470231
BAIN ST,2049,0.2538355542828569
BALAM RD,70149,0.2139935010350993
BALAM RD,70181,0.24093773218751086
CIRCUIT RD,70171,0.2357618969167588
CIRCUIT RD,70181,0.0648506955640761
CIRCUIT RD,70191,0.20624350519534454
CIRCUIT RD,70261,0.23992175067999102
CIRCUIT RD,70271,0.2826064794179554
MACPHERSON LANE,70149,0.0803364322366196
PAYA LEBAR WAY,70211,0.21092514881185823
PAYA LEBAR WAY,70221,0.27479212318882246
PAYA LEBAR WAY,70231,0.2954678249052992
ALJUNIED RD,70011,0.07250630502848213
ALJUNIED RD,70019,0.039071724543017626
ALJUNIED RD,70241,0.22374826331441194
PIPIT RD,70201,0.18486922264384006
PIPIT RD,70211,0.06297273426014544
JLN PASAR BARU,82029,0.2769815488168691
JLN PASAR BARU,82032,0.08533539749166572
JLN PASAR BARU,82033,0.11621098777593263
JLN PASAR BARU,82049,0.16749619115079611
JLN PASAR BARU,82221,0.16155038916974565
GEYLANG SERAI,82032,0.14872969821889273
GEYLANG SERAI,82033,0.05787511096030745
GEYLANG SERAI,82049,0.14108464739301757
GEYLANG SERAI,82221,0.054664526000252095
GEYLANG SERAI,82229,0.22354179182238657
EUNOS CRES,83101,0.2727345456049447
EUNOS CRES,83111,0.2123494859291734
EUNOS RD 5,82009,0.26547132628127335
EUNOS RD 5,82032,0.2768654500088582
EUNOS RD 5,82033,0.16197041665449274
EUNOS RD 5,82049,0.2701407020963666
EUNOS RD 5,82221,0.13366230698437478
EUNOS RD 5,82229,0.17244926068171443
SIMS AVE,82009,0.20845679768033573
SIMS AVE,82061,0.16346059904744373
SIMS AVE,82069,0.16184842947475103
SIMS AVE,82221,0.28274846342514465
SIMS AVE,82229,0.1132930987856558
JOO CHIAT RD,82049,0.132320971355796
JOO CHIAT RD,82221,0.27002384685072156
CASSIA CRES,82009,0.13077173339726653
CASSIA CRES,82061,0.13462899812706014
CASSIA CRES,83101,0.24321164770852596
ALJUNIED CRES,81211,0.2839273742896728
SIMS DR,80229,0.09410702423747373
SIMS DR,80231,0.18768509179495807
SIMS DR,80239,0.21397759725860893
SIMS DR,80249,0.11042482546874076
SIMS DR,80269,0.2663918987434707
SIMS DR,80289,0.14641273997826842
PINE CL,80149,0.28983124364941215
PINE CL,80251,0.2881277317579371
PINE CL,80259,0.2804596879493804
PINE CL,81161,0.23636484474832947
PINE CL,81169,0.2570478462148458
GEYLANG EAST CTRL,81031,0.2722269497570365
GEYLANG EAST CTRL,81201,0.27789863936450465
GEYLANG EAST CTRL,81209,0.13165704815096083
GEYLANG EAST CTRL,81211,0.16604706752172008
GEYLANG EAST CTRL,81219,0.15225630867013082
DAKOTA CRES,81181,0.10435048691265873
DAKOTA CRES,81189,0.07736099376733514
GEYLANG EAST AVE 1,81211,0.18474047182665487
GEYLANG EAST AVE 1,81219,0.16375145313632325
MARINE CRES,81171,0.18456535935693855
MARINE CRES,81179,0.17253408191289188
OLD AIRPORT RD,81181,0.02789546147526567
OLD AIRPORT RD,81189,0.05074349356776044
SIMS PL,80229,0.2291047082632984
SIMS PL,80231,0.07898712917103957
SIMS PL,80239,0.08243907499598693
SIMS PL,80249,0.10522347317177574
SIMS PL,80289,0.21517579162544606
SIMS PL,81081,0.2541526018263674
SIMS PL,81089,0.27725006139993424
SIMS PL,81091,0.24727704040886597
GEYLANG EAST AVE 2,81031,0.26870487966250367
GEYLANG EAST AVE 2,81051,0.2404963011715785
GEYLANG EAST AVE 2,81211,0.29083016972639936
GEYLANG EAST AVE 2,81219,0.26517825923995814
JLN TIGA,81171,0.03427919314513163
JLN TIGA,81179,0.06264238881250697
UBI AVE 1,71111,0.026257657691397686
UBI AVE 1,71119,0.04458635212436449
UBI AVE 1,71201,0.2839043798814077
HOUGANG AVE 3,63109,0.06070742887456393
HOUGANG AVE 3,63099,0.2880233758719773
HOUGANG AVE 3,63299,0.28117913875531875
HOUGANG AVE 3,63101,0.0043514310574818485
HOUGANG AVE 1,63089,0.1020204573812329
HOUGANG AVE 1,63081,0.057334997019281145
HOUGANG ST 21,63231,0.2996081477635428
HOUGANG ST 21,63239,0.2789823625373576
HOUGANG ST 21,63261,0.26680401112063307
HOUGANG ST 21,63269,0.24251569425947575
HOUGANG ST 21,63271,0.13169472961650094
HOUGANG ST 21,63279,0.12067418585658271
HOUGANG ST 21,63281,0.2982743160708183
LOR AH SOO,62221,0.2295485408304149
LOR AH SOO,63301,0.09692187789863152
LOR AH SOO,62229,0.2684965568113974
LOR AH SOO,63309,0.1554489609799706
HOUGANG ST 11,62221,0.2778828801030947
HOUGANG ST 11,62059,0.21404204073441604
HOUGANG ST 11,62219,0.037684509266099994
HOUGANG ST 11,62229,0.22633179249960483
HOUGANG ST 22,63089,0.182816329181349
HOUGANG ST 22,63099,0.2785463130716883
HOUGANG ST 22,63271,0.07559744580977525
HOUGANG ST 22,63279,0.08352822728480461
HOUGANG ST 22,63281,0.22662863576200595
HOUGANG ST 22,63289,0.24788162468147598
HOUGANG ST 22,63081,0.24352174923714423
HOUGANG ST 22,63091,0.26416956066907715
HOUGANG ST 31,63049,0.22831068827616552
HOUGANG ST 31,63059,0.17464832805252828
HOUGANG ST 31,63131,0.20629166625937334
HOUGANG ST 31,63139,0.28342958974522275
HOUGANG ST 31,63041,0.21534636697359152
HOUGANG ST 31,63051,0.14906143851053918
HOUGANG AVE 5,64019,0.26892506184054576
HOUGANG AVE 5,64231,0.24935049585249688
HOUGANG AVE 5,64239,0.27660456029556885
HOUGANG AVE 5,64241,0.18148514197124446
HOUGANG AVE 5,64249,0.23082521613040696
HOUGANG AVE 7,64051,0.27029695430572237
HOUGANG AVE 7,64049,0.284785133449214
HOUGANG AVE 7,64059,0.2664993892350468
HOUGANG AVE 7,64311,0.18366243886055633
HOUGANG AVE 7,64319,0.2016835341277372
UPP SERANGOON VIEW,64401,0.15277038166799517
UPP SERANGOON VIEW,64409,0.1149939849372903
HOUGANG ST 32,63241,0.20785936859193702
HOUGANG ST 32,63249,0.1564864579770674
HOUGANG ST 32,64201,0.27283311820224077
HOUGANG AVE 10,64371,0.20061089625751757
HOUGANG AVE 10,64421,0.12690106547594887
HOUGANG AVE 10,64429,0.11009761145548208
HOUGANG AVE 10,64379,0.2319914807547695
HOUGANG AVE 6,64031,0.1702698766102096
HOUGANG AVE 6,64039,0.14520841471013032
HOUGANG AVE 6,64371,0.1270337849483099
HOUGANG AVE 6,64421,0.19461252787515523
HOUGANG AVE 6,64429,0.21316869000695876
HOUGANG AVE 6,64571,0.296220307700764
HOUGANG AVE 6,64369,0.2347115218524058
HOUGANG AVE 6,64379,0.12285735153673605
HOUGANG AVE 8,64021,0.29802032489461605
HOUGANG AVE 8,64031,0.24433097089287967
HOUGANG AVE 8,64039,0.2722771422268462
HOUGANG AVE 8,64571,0.18169644561733414
HOUGANG AVE 8,67719,0.13168005536806926
HOUGANG AVE 8,64579,0.20196336151217759
UPP SERANGOON RD,64051,0.048742319926491716
UPP SERANGOON RD,64079,0.29526659388696286
UPP SERANGOON RD,64049,0.26667272488228755
UPP SERANGOON RD,64059,0.11614531981426589
UPP SERANGOON CRES,62251,0.22124615431403738
UPP SERANGOON CRES,64401,0.16134277303498942
UPP SERANGOON CRES,67739,0.19365883618185842
UPP SERANGOON CRES,64409,0.19293888626943437
HOUGANG AVE 4,63351,0.24442093076416016
HOUGANG AVE 4,63359,0.2267835707098527
HOUGANG AVE 4,63371,0.19898026597091617
HOUGANG AVE 4,63379,0.19717536641115307
HOUGANG AVE 4,64331,0.12755021102932196
HOUGANG AVE 4,64339,0.019905081935652782
HOUGANG AVE 4,64341,0.19978773473993636
HOUGANG AVE 4,64349,0.19030759348562334
HOUGANG AVE 4,64399,0.2583644914226066
HOUGANG ST 61,64411,0.25071013842027995
HOUGANG ST 61,64419,0.2638216676189633
HOUGANG ST 61,64479,0.2561328272624693
HOUGANG ST 61,64609,0.0810480364665531
HOUGANG ST 61,64259,0.28164272241315963
HOUGANG ST 61,64471,0.20860840230536304
HOUGANG ST 61,64561,0.22883073290966344
HOUGANG ST 61,64601,0.09557543912241785
HOUGANG ST 61,64619,0.2719128616354348
HOUGANG ST 52,64031,0.282220154452507
HOUGANG ST 52,64571,0.23915550079348064
HOUGANG ST 52,64359,0.28742024255338344
HOUGANG ST 52,64361,0.09691195892015689
HOUGANG ST 52,64369,0.08396188393184338
HOUGANG ST 52,64439,0.2085048217246254
HOUGANG ST 52,64579,0.2191187199478202
HOUGANG ST 52,64431,0.23591497301188472
HOUGANG ST 51,64439,0.2648391904708541
HOUGANG ST 51,64449,0.05448203829630605
HOUGANG ST 51,64621,0.1354840628800627
HOUGANG ST 51,67629,0.21209928366482017
HOUGANG ST 51,64431,0.2451537738689551
HOUGANG ST 51,64441,0.07290039015540836
HOUGANG ST 51,64461,0.2712987099532977
HOUGANG ST 51,64629,0.16372386698080624
HOUGANG AVE 2,63059,0.12341240122852408
HOUGANG AVE 2,63051,0.12281897556573204
HOUGANG AVE 2,63349,0.17986488069606676
HOUGANG AVE 2,63061,0.26048099443905
HOUGANG AVE 2,63341,0.2538152351475788
HOUGANG CTRL,63351,0.2552759658486886
HOUGANG CTRL,64391,0.16132431119949953
HOUGANG CTRL,64521,0.054052915552004914
HOUGANG CTRL,64529,0.07652409110980778
HOUGANG CTRL,64549,0.24245593201577598
HOUGANG CTRL,64551,0.03844901982835217
HOUGANG CTRL,64559,0.10928213002151578
HOUGANG CTRL,63359,0.25784897165214327
HOUGANG CTRL,64331,0.2682019036985453
HOUGANG CTRL,64399,0.1572487670273313
HOUGANG ST 91,64609,0.2884579419239363
HOUGANG ST 91,64091,0.24712518287942192
HOUGANG ST 91,64099,0.22684856442842788
HOUGANG ST 91,64251,0.15491917398391136
HOUGANG ST 91,64259,0.14170112526100023
HOUGANG ST 91,64469,0.2827597955479973
HOUGANG ST 91,64611,0.09970049623898881
HOUGANG ST 91,64619,0.1257317435501167
